333,1231851531,1231855081,3550
334,1231851944,1231855781,3837
335,1231852306,1231856031,3725
336,1231853108,1231856644,3536
337,1231854172,1231857108,2936
338,1231854604,1231857528,2924
339,1231855081,1231857859,2778
340,1231855781,1231858635,2854
341,1231856031,1231859159,3128
342,1231856644,1231860068,3424
343,1231857108,1231860987,3879
344,1231857528,1231861522,3994
345,1231857859,1231861893,4034
346,1231858635,1231862299,3664
347,1231859159,1231863290,4131
348,1231860068,1231864090,4022
349,1231860987,1231864857,3870
350,1231861522,1231865478,3956
351,1231861893,1231866358,4465
352,1231862299,1231866858,4559
353,1231863290,1231867963,4673
354,1231864090,1231868549,4459
355,1231864857,1231869577,4720
356,1231865478,1231870655,5177
357,1231866358,1231870808,4450
358,1231866858,1231871671,4813
359,1231867963,1231872516,4553
360,1231868549,1231872582,4033
361,1231869577,1231873025,3448
362,1231870655,1231873610,2955
363,1231870808,1231874201,3393
364,1231871671,1231875152,3481
365,1231872516,1231875837,3321
366,1231872582,1231876609,4027
367,1231873025,1231877248,4223
368,1231873610,1231878378,4768
369,1231874201,1231879535,5334
370,1231875152,1231879977,4825
371,1231875837,1231880431,4594
372,1231876609,1231880620,4011
373,1231877248,1231880887,3639
374,1231878378,1231881668,3290
375,1231879535,1231882823,3288
376,1231879977,1231883994,4017
377,1231880431,1231884950,4519
378,1231880620,1231885847,5227
379,1231880887,1231886424,5537
380,1231881668,1231886972,5304
381,1231882823,1231887806,4983
382,1231883994,1231888319,4325
383,1231884950,1231889357,4407
384,1231885847,1231890178,4331
385,1231886424,1231890970,4546
386,1231886972,1231891966,4994
387,1231887806,1231892936,5130
388,1231888319,1231893644,5325
389,1231889357,1231894426,5069
390,1231890178,1231895654,5476
391,1231890970,1231896614,5644
392,1231891966,1231897053,5087
393,1231892936,1231897603,4667
394,1231893644,1231897970,4326
395,1231894426,1231898331,3905
396,1231895654,1231898751,3097
397,1231896614,1231899618,3004
398,1231897053,1231900415,3362
399,1231897603,1231901339,3736
400,1231897970,1231902179,4209
401,1231898331,1231902868,4537
402,1231898751,1231903283,4532
403,1231899618,1231903835,4217
404,1231900415,1231904592,4177
405,1231901339,1231905679,4340
406,1231902179,1231906883,4704
407,1231902868,1231907580,4712
408,1231903283,1231907948,4665
409,1231903835,1231908863,5028
410,1231904592,1231909577,4985
411,1231905679,1231910433,4754
412,1231906883,1231910935,4052
413,1231907580,1231911838,4258
414,1231907948,1231912058,4110
415,1231908863,1231912565,3702
416,1231909577,1231912942,3365
417,1231910433,1231913658,3225
418,1231910935,1231914025,3090
419,1231911838,1231914168,2330
420,1231912058,1231914994,2936
421,1231912565,1231915415,2850
422,1231912942,1231915840,2898
423,1231913658,1231916533,2875
424,1231914025,1231917703,3678
425,1231914168,1231918065,3897
426,1231914994,1231919092,4098
427,1231915415,1231920354,4939
428,1231915840,1231920924,5084
429,1231916533,1231922041,5508
430,1231917703,1231922852,5149
431,1231918065,1231923141,5076
432,1231919092,1231923277,4185
433,1231920354,1231924258,3904
434,1231920924,1231924394,3470
435,1231922041,1231925298,3257
436,1231922852,1231926247,3395
437,1231923141,1231927300,4159
438,1231923277,1231927782,4505
439,1231924258,1231928740,4482
440,1231924394,1231928776,4382
441,1231925298,1231929745,4447
442,1231926247,1231930435,4188
443,1231927300,1231930862,3562
444,1231927782,1231931549,3767
445,1231928740,1231932001,3261
446,1231928776,1231932921,4145
447,1231929745,1231933666,3921
448,1231930435,1231934513,4078
449,1231930862,1231935119,4257
450,1231931549,1231936030,4481
451,1231932001,1231936485,4484
452,1231932921,1231937405,4484
453,1231933666,1231938459,4793
454,1231934513,1231939525,5012
455,1231935119,1231940169,5050
456,1231936030,1231941022,4992
457,1231936485,1231942187,5702
458,1231937405,1231942726,5321
459,1231938459,1231943274,4815
460,1231939525,1231943631,4106
461,1231940169,1231943876,3707
462,1231941022,1231944234,3212
463,1231942187,1231944562,2375
464,1231942726,1231944640,1914
465,1231943274,1231944968,1694
466,1231943631,1231945725,2094
467,1231943876,1231946092,2216
468,1231944234,1231947213,2979
469,1231944562,1231948092,3530
470,1231944640,1231948637,3997
471,1231944968,1231949596,4628
472,1231945725,1231950232,4507
473,1231946092,1231950272,4180
474,1231947213,1231950841,3628
475,1231948092,1231951310,3218
476,1231948637,1231952108,3471
477,1231949596,1231953157,3561
478,1231950232,1231953545,3313
479,1231950272,1231954777,4505
480,1231950841,1231955305,4464
481,1231951310,1231956588,5278
482,1231952108,1231957046,4938
483,1231953157,1231958131,4974
484,1231953545,1231958892,5347
485,1231954777,1231958995,4218
486,1231955305,1231959366,4061
487,1231956588,1231959983,3395
488,1231957046,1231961090,4044
489,1231958131,1231962187,4056
490,1231958892,1231962298,3406
491,1231958995,1231962666,3671
492,1231959366,1231963006,3640
493,1231959983,1231963103,3120
494,1231961090,1231963503,2413
495,1231962187,1231964596,2409
496,1231962298,1231965655,3357
497,1231962666,1231966316,3650
498,1231963006,1231966976,3970
499,1231963103,1231967680,4577
500,1231963503,1231968449,4946
501,1231964596,1231969111,4515
502,1231965655,1231969575,3920
503,1231966316,1231970693,4377
504,1231966976,1231971788,4812
505,1231967680,1231972858,5178
506,1231968449,1231973609,5160
507,1231969111,1231973656,4545
508,1231969575,1231974724,5149
509,1231970693,1231975112,4419
510,1231971788,1231975169,3381
511,1231972858,1231975547,2689
512,1231973609,1231975750,2141
513,1231973656,1231976547,2891
514,1231974724,1231977072,2348
515,1231975112,1231978202,3090
516,1231975169,1231979190,4021
517,1231975547,1231979559,4012
518,1231975750,1231980679,4929
519,1231976547,1231981816,5269
520,1231977072,1231982359,5287
521,1231978202,1231982645,4443
522,1231979190,1231983047,3857
523,1231979559,1231983513,3954
524,1231980679,1231983986,3307
